activity,subject,variable,average
LAYING,24,fBodyGyroMeanZ,-0.9810930361111111
LAYING,24,fBodyGyroStdX,-0.9847132841666667
LAYING,24,fBodyGyroStdY,-0.95779294875
LAYING,24,fBodyGyroStdZ,-0.9836027456944445
LAYING,24,tBodyAccJerkMagMean,-0.9855292705555556
LAYING,24,tBodyAccJerkMagStd,-0.9836059273611111
LAYING,24,tBodyAccJerkMeanX,0.08072123275
LAYING,24,tBodyAccJerkMeanY,0.011981952417916667
LAYING,24,tBodyAccJerkMeanZ,-0.0058922584990277775
LAYING,24,tBodyAccJerkStdX,-0.98636543375
LAYING,24,tBodyAccJerkStdY,-0.982430495
LAYING,24,tBodyAccJerkStdZ,-0.9830873668055555
LAYING,24,tBodyAccMagMean,-0.9718540425
LAYING,24,tBodyAccMagStd,-0.9693548341666667
LAYING,24,tBodyAccMeanX,0.2728504949305556
LAYING,24,tBodyAccMeanY,-0.01735552101111111
LAYING,24,tBodyAccMeanZ,-0.10723623723611111
LAYING,24,tBodyAccStdX,-0.9679840211111111
LAYING,24,tBodyAccStdY,-0.9831264619444444
LAYING,24,tBodyAccStdZ,-0.9735669588888889
LAYING,24,tBodyGyroJerkMagMean,-0.9827808738888889
LAYING,24,tBodyGyroJerkMagStd,-0.9786591022222222
LAYING,24,tBodyGyroJerkMeanX,-0.10281380965277778
LAYING,24,tBodyGyroJerkMeanY,-0.038232371041666664
LAYING,24,tBodyGyroJerkMeanZ,-0.06241169668055555
LAYING,24,tBodyGyroJerkStdX,-0.9798657205555555
LAYING,24,tBodyGyroJerkStdY,-0.9780913127777777
LAYING,24,tBodyGyroJerkStdZ,-0.9923815959722222
LAYING,24,tBodyGyroMagMean,-0.9537915126388888
LAYING,24,tBodyGyroMagStd,-0.9578299347222222
LAYING,24,tBodyGyroMeanX,-0.014367992944444444
LAYING,24,tBodyGyroMeanY,-0.0955538053611111
LAYING,24,tBodyGyroMeanZ,0.11173074633333334
LAYING,24,tBodyGyroStdX,-0.9826517201388889
LAYING,24,tBodyGyroStdY,-0.9602995509722222
LAYING,24,tBodyGyroStdZ,-0.98170136125
LAYING,24,tGravityAccMagMean,-0.9718540425
LAYING,24,tGravityAccMagStd,-0.9693548341666667
LAYING,24,tGravityAccMeanX,-0.3592925340277778
LAYING,24,tGravityAccMeanY,0.7384306993055556
LAYING,24,tGravityAccMeanZ,0.6838399097222222
LAYING,24,tGravityAccStdX,-0.9604121643055555
LAYING,24,tGravityAccStdY,-0.9934543580555556
LAYING,24,tGravityAccStdZ,-0.9792396681944444
LAYING,25,fBodyAccJerkMeanFreqX,-0.04161131965753424
LAYING,25,fBodyAccJerkMeanFreqY,-0.2798136458849315
LAYING,25,fBodyAccJerkMeanFreqZ,-0.10925358672013699
LAYING,25,fBodyAccJerkMeanX,-0.9728590857534246
LAYING,25,fBodyAccJerkMeanY,-0.9468020035616438
LAYING,25,fBodyAccJerkMeanZ,-0.9626326745205479
LAYING,25,fBodyAccJerkStdX,-0.9764239846575342
LAYING,25,fBodyAccJerkStdY,-0.9484142935616439
LAYING,25,fBodyAccJerkStdZ,-0.9718853701369863
LAYING,25,fBodyAccMagMean,-0.7744819436164384
LAYING,25,fBodyAccMagMeanFreq,-0.24157505639397261
LAYING,25,fBodyAccMagStd,-0.6513532416438356
LAYING,25,fBodyAccMeanFreqX,-0.4033595051616438
LAYING,25,fBodyAccMeanFreqY,-0.08000939837753425
LAYING,25,fBodyAccMeanFreqZ,-0.031556225520547945
LAYING,25,fBodyAccMeanX,-0.9291473712328767
LAYING,25,fBodyAccMeanY,-0.7849458190958905
LAYING,25,fBodyAccMeanZ,-0.8161979535616438
LAYING,25,fBodyAccStdX,-0.9025477124657534
LAYING,25,fBodyAccStdY,-0.6723842556986301
LAYING,25,fBodyAccStdZ,-0.6941003680123288
LAYING,25,fBodyBodyAccJerkMagMean,-0.9600831473972603
LAYING,25,fBodyBodyAccJerkMagMeanFreq,0.20049394042465754
LAYING,25,fBodyBodyAccJerkMagStd,-0.9636012128767123
LAYING,25,fBodyBodyGyroJerkMagMean,-0.9682516089041096
LAYING,25,fBodyBodyGyroJerkMagMeanFreq,0.08599033959315068
LAYING,25,fBodyBodyGyroJerkMagStd,-0.9704579475342465
LAYING,25,fBodyBodyGyroMagMean,-0.9101269935616438
LAYING,25,fBodyBodyGyroMagMeanFreq,-0.33484956494931506
LAYING,25,fBodyBodyGyroMagStd,-0.8506613406849315
LAYING,25,fBodyGyroMeanFreqX,-0.2050037161068493
LAYING,25,fBodyGyroMeanFreqY,-0.26288852846575345
LAYING,25,fBodyGyroMeanFreqZ,-0.1398612137671233
LAYING,25,fBodyGyroMeanX,-0.8905175393150685
LAYING,25,fBodyGyroMeanY,-0.9462596393150685
LAYING,25,fBodyGyroMeanZ,-0.9245368605479451
LAYING,25,fBodyGyroStdX,-0.8913080690410959
LAYING,25,fBodyGyroStdY,-0.9322933347945206
LAYING,25,fBodyGyroStdZ,-0.9154675042465753
LAYING,25,tBodyAccJerkMagMean,-0.962161355890411
LAYING,25,tBodyAccJerkMagStd,-0.9619316053424658
LAYING,25,tBodyAccJerkMeanX,0.08790716876712329
LAYING,25,tBodyAccJerkMeanY,0.028461931152465755
LAYING,25,tBodyAccJerkMeanZ,-0.03071794353150685
LAYING,25,tBodyAccJerkStdX,-0.9733234123287671
LAYING,25,tBodyAccJerkStdY,-0.9456871697260274
LAYING,25,tBodyAccJerkStdZ,-0.9678355263013698
LAYING,25,tBodyAccMagMean,-0.5604777760958904
LAYING,25,tBodyAccMagStd,-0.6492547679452054
LAYING,25,tBodyAccMeanX,0.25079182861369864
LAYING,25,tBodyAccMeanY,-0.01889436636712329
LAYING,25,tBodyAccMeanZ,-0.10042883026027398
LAYING,25,tBodyAccStdX,-0.9091164741095891
LAYING,25,tBodyAccStdY,-0.6917706805616438
LAYING,25,tBodyAccStdZ,-0.7172620040136987
LAYING,25,tBodyGyroJerkMagMean,-0.9697832624657534
LAYING,25,tBodyGyroJerkMagStd,-0.9683095226027397
LAYING,25,tBodyGyroJerkMeanX,-0.10164699934246575
LAYING,25,tBodyGyroJerkMeanY,-0.042671887028082195
LAYING,25,tBodyGyroJerkMeanZ,-0.05969221472054795
LAYING,25,tBodyGyroJerkStdX,-0.9573811450684931
LAYING,25,tBodyGyroJerkStdY,-0.9715643230136987
LAYING,25,tBodyGyroJerkStdZ,-0.9742422545205479
LAYING,25,tBodyGyroMagMean,-0.8096885453424657
LAYING,25,tBodyGyroMagStd,-0.8560173697260274
LAYING,25,tBodyGyroMeanX,0.0037272345958904098
LAYING,25,tBodyGyroMeanY,-0.0716401726150685
LAYING,25,tBodyGyroMeanZ,0.13971867146575342
LAYING,25,tBodyGyroStdX,-0.8897696397260274
LAYING,25,tBodyGyroStdY,-0.9366308032876712
LAYING,25,tBodyGyroStdZ,-0.91092799
LAYING,25,tGravityAccMagMean,-0.5604777760958904
LAYING,25,tGravityAccMagStd,-0.6492547679452054
LAYING,25,tGravityAccMeanX,-0.461102531369863
LAYING,25,tGravityAccMeanY,0.6206589199178082
LAYING,25,tGravityAccMeanZ,0.5263538183150684
LAYING,25,tGravityAccStdX,-0.8295549478082191
LAYING,25,tGravityAccStdY,-0.6435783614246575
LAYING,25,tGravityAccStdZ,-0.6101611662876713
LAYING,26,fBodyAccJerkMeanFreqX,0.13709042531578947
LAYING,26,fBodyAccJerkMeanFreqY,0.12704430226315788
LAYING,26,fBodyAccJerkMeanFreqZ,0.14882098383973685
LAYING,26,fBodyAccJerkMeanX,-0.9892240439473684
LAYING,26,fBodyAccJerkMeanY,-0.9871150807894737
LAYING,26,fBodyAccJerkMeanZ,-0.9873082522368422
LAYING,26,fBodyAccJerkStdX,-0.9904101069736843
LAYING,26,fBodyAccJerkStdY,-0.9882386485526315
LAYING,26,fBodyAccJerkStdZ,-0.9893704907894737
LAYING,26,fBodyAccMagMean,-0.9692691140789473
LAYING,26,fBodyAccMagMeanFreq,0.27726827890789474
LAYING,26,fBodyAccMagStd,-0.9665766317105263
LAYING,26,fBodyAccMeanFreqX,-0.21023799264605264
LAYING,26,fBodyAccMeanFreqY,0.27437831509210525
LAYING,26,fBodyAccMeanFreqZ,0.3746139409868421
LAYING,26,fBodyAccMeanX,-0.9732622892105263
LAYING,26,fBodyAccMeanY,-0.9836640343421053
LAYING,26,fBodyAccMeanZ,-0.9849231235526316
LAYING,26,fBodyAccStdX,-0.9679718914473684
LAYING,26,fBodyAccStdY,-0.9833170839473684
LAYING,26,fBodyAccStdZ,-0.9848544878947368
LAYING,26,fBodyBodyAccJerkMagMean,-0.9891381844736842
LAYING,26,fBodyBodyAccJerkMagMeanFreq,0.350704034325
LAYING,26,fBodyBodyAccJerkMagStd,-0.9879014632894737
LAYING,26,fBodyBodyGyroJerkMagMean,-0.9904309140789473
LAYING,26,fBodyBodyGyroJerkMagMeanFreq,0.2399354775631579
LAYING,26,fBodyBodyGyroJerkMagStd,-0.9896280122368422
LAYING,26,fBodyBodyGyroMagMean,-0.9743051796052632
LAYING,26,fBodyBodyGyroMagMeanFreq,0.11174057914631579
LAYING,26,fBodyBodyGyroMagStd,-0.9661392186842105
LAYING,26,fBodyGyroMeanFreqX,0.15304981018026315
LAYING,26,fBodyGyroMeanFreqY,-0.06654772474868421
LAYING,26,fBodyGyroMeanFreqZ,0.2061930138393421
LAYING,26,fBodyGyroMeanX,-0.988386324868421
LAYING,26,fBodyGyroMeanY,-0.9831279993421053
LAYING,26,fBodyGyroMeanZ,-0.9701712196052632
LAYING,26,fBodyGyroStdX,-0.9909701196052632
LAYING,26,fBodyGyroStdY,-0.9774918434210527
LAYING,26,fBodyGyroStdZ,-0.9717890467105263
LAYING,26,tBodyAccJerkMagMean,-0.9899706042105263
LAYING,26,tBodyAccJerkMagStd,-0.9891019494736842
LAYING,26,tBodyAccJerkMeanX,0.08665025292105263
LAYING,26,tBodyAccJerkMeanY,0.012442003351315789
LAYING,26,tBodyAccJerkMeanZ,-0.006147550986631579
LAYING,26,tBodyAccJerkStdX,-0.9893158248684211
LAYING,26,tBodyAccJerkStdY,-0.9871828877631579
LAYING,26,tBodyAccJerkStdZ,-0.9890646289473685
LAYING,26,tBodyAccMagMean,-0.976785042368421
LAYING,26,tBodyAccMagStd,-0.9643551903947368
LAYING,26,tBodyAccMeanX,0.2716458645407895
LAYING,26,tBodyAccMeanY,-0.019189572802631578
LAYING,26,tBodyAccMeanZ,-0.10500254028947369
LAYING,26,tBodyAccStdX,-0.9694454452631579
LAYING,26,tBodyAccStdY,-0.9832313518421053
LAYING,26,tBodyAccStdZ,-0.9845000131578947
LAYING,26,tBodyGyroJerkMagMean,-0.99219798
LAYING,26,tBodyGyroJerkMagStd,-0.9899173544736842
LAYING,26,tBodyGyroJerkMeanX,-0.10036864086842105
LAYING,26,tBodyGyroJerkMeanY,-0.039668272039473686
LAYING,26,tBodyGyroJerkMeanZ,-0.07115333557894737
LAYING,26,tBodyGyroJerkStdX,-0.9926651548684211
LAYING,26,tBodyGyroJerkStdY,-0.9890633419736842
LAYING,26,tBodyGyroJerkStdZ,-0.9937598418421053
LAYING,26,tBodyGyroMagMean,-0.9518635947368421
LAYING,26,tBodyGyroMagStd,-0.9656768219736842
LAYING,26,tBodyGyroMeanX,-0.01706562395263158
LAYING,26,tBodyGyroMeanY,-0.09032292288157895
LAYING,26,tBodyGyroMeanZ,0.15243634432894737
LAYING,26,tBodyGyroStdX,-0.990328197763158
LAYING,26,tBodyGyroStdY,-0.9793256788157895
LAYING,26,tBodyGyroStdZ,-0.9693022377631579
LAYING,26,tGravityAccMagMean,-0.976785042368421
LAYING,26,tGravityAccMagStd,-0.9643551903947368
LAYING,26,tGravityAccMeanX,-0.6213097152631579
LAYING,26,tGravityAccMeanY,0.8030150115789474
LAYING,26,tGravityAccMeanZ,0.6145234059210526
LAYING,26,tGravityAccStdX,-0.9444724885526316
LAYING,26,tGravityAccStdY,-0.9878879952631578
LAYING,26,tGravityAccStdZ,-0.9840817089473685
LAYING,27,fBodyAccJerkMeanFreqX,0.09612560245648649
LAYING,27,fBodyAccJerkMeanFreqY,0.06299306600810811
LAYING,27,fBodyAccJerkMeanFreqZ,0.14809291885945947
LAYING,27,fBodyAccJerkMeanX,-0.9866795725675676
LAYING,27,fBodyAccJerkMeanY,-0.9852572772972973
LAYING,27,fBodyAccJerkMeanZ,-0.988033129054054
LAYING,27,fBodyAccJerkStdX,-0.9874774654054054
LAYING,27,fBodyAccJerkStdY,-0.9861160087837838
LAYING,27,fBodyAccJerkStdZ,-0.9899011698648649
LAYING,27,fBodyAccMagMean,-0.9813890177027027
LAYING,27,fBodyAccMagMeanFreq,0.3686796812027027
LAYING,27,fBodyAccMagStd,-0.980296339054054
LAYING,27,fBodyAccMeanFreqX,-0.17371938782567567
LAYING,27,fBodyAccMeanFreqY,0.2546365521216216
LAYING,27,fBodyAccMeanFreqZ,0.3600785424189189
LAYING,27,fBodyAccMeanX,-0.9806318468918919
LAYING,27,fBodyAccMeanY,-0.9829159518918918
LAYING,27,fBodyAccMeanZ,-0.9873565898648649
LAYING,27,fBodyAccStdX,-0.9776157025675676
LAYING,27,fBodyAccStdY,-0.984269087972973
LAYING,27,fBodyAccStdZ,-0.9865823879729729
LAYING,27,fBodyBodyAccJerkMagMean,-0.9880989025675676
LAYING,27,fBodyBodyAccJerkMagMeanFreq,0.40510485894594594
LAYING,27,fBodyBodyAccJerkMagStd,-0.9881748595945946
LAYING,27,fBodyBodyGyroJerkMagMean,-0.9935637786486486
LAYING,27,fBodyBodyGyroJerkMagMeanFreq,0.3483214532054054
LAYING,27,fBodyBodyGyroJerkMagStd,-0.9935522993243243
LAYING,27,fBodyBodyGyroMagMean,-0.979890667972973
LAYING,27,fBodyBodyGyroMagMeanFreq,0.17431165437797297
LAYING,27,fBodyBodyGyroMagStd,-0.9718062367567568
LAYING,27,fBodyGyroMeanFreqX,0.09111010996743243
LAYING,27,fBodyGyroMeanFreqY,-0.01956904754054054
LAYING,27,fBodyGyroMeanFreqZ,0.25480484648378376
LAYING,27,fBodyGyroMeanX,-0.9870285390540541
LAYING,27,fBodyGyroMeanY,-0.9867958372972973
LAYING,27,fBodyGyroMeanZ,-0.9792020191891891
LAYING,27,fBodyGyroStdX,-0.989382328918919
LAYING,27,fBodyGyroStdY,-0.9830523185135135
LAYING,27,fBodyGyroStdZ,-0.9800964381081081
LAYING,27,tBodyAccJerkMagMean,-0.9883727736486486
LAYING,27,tBodyAccJerkMagStd,-0.9885867713513513
LAYING,27,tBodyAccJerkMeanX,0.07662685513243243
LAYING,27,tBodyAccJerkMeanY,0.012649108885135135
LAYING,27,tBodyAccJerkMeanZ,-6.855492928378379e-4
LAYING,27,tBodyAccJerkStdX,-0.9864718993243243
LAYING,27,tBodyAccJerkStdY,-0.9851594617567567
LAYING,27,tBodyAccJerkStdZ,-0.9896851466216217
LAYING,27,tBodyAccMagMean,-0.9820916521621622
LAYING,27,tBodyAccMagStd,-0.9789201762162162
LAYING,27,tBodyAccMeanX,0.27410249243243245
LAYING,27,tBodyAccMeanY,-0.017986761121621623
LAYING,27,tBodyAccMeanZ,-0.10769973283783783
LAYING,27,tBodyAccStdX,-0.9784551531081082
LAYING,27,tBodyAccStdY,-0.9837360437837838
LAYING,27,tBodyAccStdZ,-0.9866369960810811
LAYING,27,tBodyGyroJerkMagMean,-0.9943550437837838
LAYING,27,tBodyGyroJerkMagStd,-0.9934843132432433
LAYING,27,tBodyGyroJerkMeanX,-0.10114769525675675
LAYING,27,tBodyGyroJerkMeanY,-0.03621861609027027
LAYING,27,tBodyGyroJerkMeanZ,-0.06427978498648648
LAYING,27,tBodyGyroJerkStdX,-0.9935037208108108
LAYING,27,tBodyGyroJerkStdY,-0.9930258772972973
LAYING,27,tBodyGyroJerkStdZ,-0.9932967205405405
LAYING,27,tBodyGyroMagMean,-0.9669175944594595
LAYING,27,tBodyGyroMagStd,-0.9719157328378378
LAYING,27,tBodyGyroMeanX,-0.019542732878108107
LAYING,27,tBodyGyroMeanY,-0.0957839566891892
LAYING,27,tBodyGyroMeanZ,0.11873836078378379
LAYING,27,tBodyGyroStdX,-0.9888372121621621
LAYING,27,tBodyGyroStdY,-0.9842874752702703
LAYING,27,tBodyGyroStdZ,-0.9783749997297297
LAYING,27,tGravityAccMagMean,-0.9820916521621622
LAYING,27,tGravityAccMagStd,-0.9789201762162162
LAYING,27,tGravityAccMeanX,-0.5304346048648648
LAYING,27,tGravityAccMeanY,0.567879494054054
LAYING,27,tGravityAccMeanZ,0.8453923802702703
LAYING,27,tGravityAccStdX,-0.9711838627027027
LAYING,27,tGravityAccStdY,-0.993701742972973
LAYING,27,tGravityAccStdZ,-0.9890563113513513
LAYING,28,fBodyAccJerkMeanFreqX,0.104292020185
LAYING,28,fBodyAccJerkMeanFreqY,0.0010860935176125023
LAYING,28,fBodyAccJerkMeanFreqZ,0.038219081344999996
LAYING,28,fBodyAccJerkMeanX,-0.980013419
LAYING,28,fBodyAccJerkMeanY,-0.978094827375
LAYING,28,fBodyAccJerkMeanZ,-0.970251565375
LAYING,28,fBodyAccJerkStdX,-0.98220590125
LAYING,28,fBodyAccJerkStdY,-0.981117467
LAYING,28,fBodyAccJerkStdZ,-0.974530843125
LAYING,28,fBodyAccMagMean,-0.961035587625
LAYING,28,fBodyAccMagMeanFreq,0.038386092474999994
LAYING,28,fBodyAccMagStd,-0.95756401875
LAYING,28,fBodyAccMeanFreqX,-0.33011001977875
LAYING,28,fBodyAccMeanFreqY,-0.07483910088875
LAYING,28,fBodyAccMeanFreqZ,0.23330851938875
LAYING,28,fBodyAccMeanX,-0.9739308675
LAYING,28,fBodyAccMeanY,-0.958436369
LAYING,28,fBodyAccMeanZ,-0.961115672375
LAYING,28,fBodyAccStdX,-0.967324863875
LAYING,28,fBodyAccStdY,-0.94200397775
LAYING,28,fBodyAccStdZ,-0.956770904875
LAYING,28,fBodyBodyAccJerkMagMean,-0.9734362485
LAYING,28,fBodyBodyAccJerkMagMeanFreq,0.26685931489625
LAYING,28,fBodyBodyAccJerkMagStd,-0.972336128625
LAYING,28,fBodyBodyGyroJerkMagMean,-0.971830582375
LAYING,28,fBodyBodyGyroJerkMagMeanFreq,0.011882860971250004
LAYING,28,fBodyBodyGyroJerkMagStd,-0.96931982125
LAYING,28,fBodyBodyGyroMagMean,-0.944218369375
LAYING,28,fBodyBodyGyroMagMeanFreq,-0.18113593077125
LAYING,28,fBodyBodyGyroMagStd,-0.931675004125
LAYING,28,fBodyGyroMeanFreqX,-0.2588609698375
LAYING,28,fBodyGyroMeanFreqY,-0.34947254522625
LAYING,28,fBodyGyroMeanFreqZ,0.123627590803375
LAYING,28,fBodyGyroMeanX,-0.946804234625
LAYING,28,fBodyGyroMeanY,-0.9658244555
LAYING,28,fBodyGyroMeanZ,-0.961164844875
LAYING,28,fBodyGyroStdX,-0.958092114
LAYING,28,fBodyGyroStdY,-0.957552988125
LAYING,28,fBodyGyroStdZ,-0.966312024
LAYING,28,tBodyAccJerkMagMean,-0.978455341875
LAYING,28,tBodyAccJerkMagStd,-0.973312647875
LAYING,28,tBodyAccJerkMeanX,0.07807706439999999
LAYING,28,tBodyAccJerkMeanY,0.005939923320625
LAYING,28,tBodyAccJerkMeanZ,0.006009719386425
LAYING,28,tBodyAccJerkStdX,-0.9801647165
LAYING,28,tBodyAccJerkStdY,-0.97867953975
LAYING,28,tBodyAccJerkStdZ,-0.973071655875
LAYING,28,tBodyAccMagMean,-0.95811223025
LAYING,28,tBodyAccMagStd,-0.9545740295
LAYING,28,tBodyAccMeanX,0.27591348250000003
LAYING,28,tBodyAccMeanY,-0.0167537858225
LAYING,28,tBodyAccMeanZ,-0.1083448529625
LAYING,28,tBodyAccStdX,-0.9688882955
LAYING,28,tBodyAccStdY,-0.945386780375
LAYING,28,tBodyAccStdZ,-0.956450342875
LAYING,28,tBodyGyroJerkMagMean,-0.978220270625
LAYING,28,tBodyGyroJerkMagStd,-0.96977327725
LAYING,28,tBodyGyroJerkMeanX,-0.1045116270375
LAYING,28,tBodyGyroJerkMeanY,-0.03560100499625
LAYING,28,tBodyGyroJerkMeanZ,-0.05345019146375
LAYING,28,tBodyGyroJerkStdX,-0.9608029485
LAYING,28,tBodyGyroJerkStdY,-0.98039978225
LAYING,28,tBodyGyroJerkStdZ,-0.981418916
LAYING,28,tBodyGyroMagMean,-0.9371069212500001
LAYING,28,tBodyGyroMagStd,-0.928940913375
LAYING,28,tBodyGyroMeanX,-0.017367705735
LAYING,28,tBodyGyroMeanY,-0.097448733725
LAYING,28,tBodyGyroMeanZ,0.09357912315
LAYING,28,tBodyGyroStdX,-0.95516227975
LAYING,28,tBodyGyroStdY,-0.960057463625
LAYING,28,tBodyGyroStdZ,-0.96237491175
LAYING,28,tGravityAccMagMean,-0.95811223025
LAYING,28,tGravityAccMagStd,-0.9545740295
LAYING,28,tGravityAccMeanX,-0.490334541875
LAYING,28,tGravityAccMeanY,0.1440732745
LAYING,28,tGravityAccMeanZ,0.01575700250000001
LAYING,28,tGravityAccStdX,-0.9705990893750001
LAYING,28,tGravityAccStdY,-0.9697590285
LAYING,28,tGravityAccStdZ,-0.97912466575
LAYING,29,fBodyAccJerkMeanFreqX,0.13861631266492755
LAYING,29,fBodyAccJerkMeanFreqY,0.1347349848463768
LAYING,29,fBodyAccJerkMeanFreqZ,0.1652351281057971
LAYING,29,fBodyAccJerkMeanX,-0.9921539820289855
LAYING,29,fBodyAccJerkMeanY,-0.9893988239130435
LAYING,29,fBodyAccJerkMeanZ,-0.992018447826087
LAYING,29,fBodyAccJerkStdX,-0.9925434782608695
LAYING,29,fBodyAccJerkStdY,-0.9904680827536232
LAYING,29,fBodyAccJerkStdZ,-0.9931077598550725
LAYING,29,fBodyAccMagMean,-0.9868006453623188
LAYING,29,fBodyAccMagMeanFreq,0.4358469316521739
LAYING,29,fBodyAccMagStd,-0.9815997836231884
LAYING,29,fBodyAccMeanFreqX,-0.08760597060144927
LAYING,29,fBodyAccMeanFreqY,0.32825935462753625
LAYING,29,fBodyAccMeanFreqZ,0.33478739939130436
LAYING,29,fBodyAccMeanX,-0.9866269992753623
LAYING,29,fBodyAccMeanY,-0.989034304057971
LAYING,29,fBodyAccMeanZ,-0.9894739266666667
LAYING,29,fBodyAccStdX,-0.9834323091304348
LAYING,29,fBodyAccStdY,-0.9906803953623189
LAYING,29,fBodyAccStdZ,-0.9863787760869566
LAYING,29,fBodyBodyAccJerkMagMean,-0.9939982757971014
LAYING,29,fBodyBodyAccJerkMagMeanFreq,0.4880884996666667
LAYING,29,fBodyBodyAccJerkMagStd,-0.9943666676811594
LAYING,29,fBodyBodyGyroJerkMagMean,-0.9976173892753624
LAYING,29,fBodyBodyGyroJerkMagMeanFreq,0.42630167985507245
LAYING,29,fBodyBodyGyroJerkMagStd,-0.9975852305797102
LAYING,29,fBodyBodyGyroMagMean,-0.9840013417391305
LAYING,29,fBodyBodyGyroMagMeanFreq,0.23376009617391305
LAYING,29,fBodyBodyGyroMagStd,-0.9766790462318841
LAYING,29,fBodyGyroMeanFreqX,0.23594998557971014
LAYING,29,fBodyGyroMeanFreqY,0.04013852556376812
LAYING,29,fBodyGyroMeanFreqZ,0.250307629215942
LAYING,29,fBodyGyroMeanX,-0.9931226088405797
LAYING,29,fBodyGyroMeanY,-0.9936963365217392
LAYING,29,fBodyGyroMeanZ,-0.9761843226086957
LAYING,29,fBodyGyroStdX,-0.9946521852173913
LAYING,29,fBodyGyroStdY,-0.9922407856521739
LAYING,29,fBodyGyroStdZ,-0.9768589644927537
LAYING,29,tBodyAccJerkMagMean,-0.992725367826087
LAYING,29,tBodyAccJerkMagStd,-0.9946469168115942
LAYING,29,tBodyAccJerkMeanX,0.07188611959710145
LAYING,29,tBodyAccJerkMeanY,0.011691205955652173
LAYING,29,tBodyAccJerkMeanZ,0.0024154278413043477
LAYING,29,tBodyAccJerkStdX,-0.9920059894202898
LAYING,29,tBodyAccJerkStdY,-0.989513565652174
LAYING,29,tBodyAccJerkStdZ,-0.9932883133333333
LAYING,29,tBodyAccMagMean,-0.9864931966666667
LAYING,29,tBodyAccMagStd,-0.9815721476811594
LAYING,29,tBodyAccMeanX,0.2872951968115942
LAYING,29,tBodyAccMeanY,-0.017196548420289854
LAYING,29,tBodyAccMeanZ,-0.10946206817391305
LAYING,29,tBodyAccStdX,-0.9842195555072464
LAYING,29,tBodyAccStdY,-0.9902409466666666
LAYING,29,tBodyAccStdZ,-0.9872551498550725
LAYING,29,tBodyGyroJerkMagMean,-0.9973225268115942
LAYING,29,tBodyGyroJerkMagStd,-0.997666071594203
LAYING,29,tBodyGyroJerkMeanX,-0.09953398807246377
LAYING,29,tBodyGyroJerkMeanY,-0.03867682950724638
LAYING,29,tBodyGyroJerkMeanZ,-0.06744696660869565
LAYING,29,tBodyGyroJerkStdX,-0.9965425405797101
LAYING,29,tBodyGyroJerkStdY,-0.9970815756521739
LAYING,29,tBodyGyroJerkStdZ,-0.9953807946376811
LAYING,29,tBodyGyroMagMean,-0.9719236230434782
LAYING,29,tBodyGyroMagStd,-0.9770400930434783
LAYING,29,tBodyGyroMeanX,-0.025828100478260868
LAYING,29,tBodyGyroMeanY,-0.07618143570289855
LAYING,29,tBodyGyroMeanZ,0.1274119716521739
LAYING,29,tBodyGyroStdX,-0.9942765913043479
LAYING,29,tBodyGyroStdY,-0.9927509578260869
LAYING,29,tBodyGyroStdZ,-0.9749946194202899
LAYING,29,tGravityAccMagMean,-0.9864931966666667
LAYING,29,tGravityAccMagStd,-0.9815721476811594
LAYING,29,tGravityAccMeanX,-0.3467898427536232
LAYING,29,tGravityAccMeanY,0.8075353734782609
LAYING,29,tGravityAccMeanZ,0.590452224057971
LAYING,29,tGravityAccStdX,-0.9729398898550725
LAYING,29,tGravityAccStdY,-0.9942476488405797
LAYING,29,tGravityAccStdZ,-0.9857781782608696
LAYING,30,fBodyAccJerkMeanFreqX,0.04103815100428571
LAYING,30,fBodyAccJerkMeanFreqY,-0.14196120804171428
LAYING,30,fBodyAccJerkMeanFreqZ,0.06505368477725713
LAYING,30,fBodyAccJerkMeanX,-0.9768879015714286
LAYING,30,fBodyAccJerkMeanY,-0.9716962798571429
LAYING,30,fBodyAccJerkMeanZ,-0.9756324204285715
LAYING,30,fBodyAccJerkStdX,-0.9803507481428572
LAYING,30,fBodyAccJerkStdY,-0.9724341967142857
LAYING,30,fBodyAccJerkStdZ,-0.9822815531428571
LAYING,30,fBodyAccMagMean,-0.9628408204285714
LAYING,30,fBodyAccMagMeanFreq,0.17601722025
LAYING,30,fBodyAccMagStd,-0.9640518107142857
LAYING,30,fBodyAccMeanFreqX,-0.22295835290142857
LAYING,30,fBodyAccMeanFreqY,0.07056910865714286
LAYING,30,fBodyAccMeanFreqZ,0.23026975391428572
LAYING,30,fBodyAccMeanX,-0.9747899992857143
LAYING,30,fBodyAccMeanY,-0.9599742745714286
LAYING,30,fBodyAccMeanZ,-0.9703219917142857
LAYING,30,fBodyAccStdX,-0.9770452605714286
LAYING,30,fBodyAccStdY,-0.9535584
LAYING,30,fBodyAccStdZ,-0.9671881985714286
LAYING,30,fBodyBodyAccJerkMagMean,-0.9699492695714286
LAYING,30,fBodyBodyAccJerkMagMeanFreq,0.17212108616857144
LAYING,30,fBodyBodyAccJerkMagStd,-0.968087778
LAYING,30,fBodyBodyGyroJerkMagMean,-0.9778213355714286
LAYING,30,fBodyBodyGyroJerkMagMeanFreq,0.10725255375428572
LAYING,30,fBodyBodyGyroJerkMagStd,-0.9754815487142857
LAYING,30,fBodyBodyGyroMagMean,-0.962001199
LAYING,30,fBodyBodyGyroMagMeanFreq,-0.08020491691285714
LAYING,30,fBodyBodyGyroMagStd,-0.9526444492857142
